1e-05 1 0.0981175
1e-05 3.59381 0.582626
1e-05 12.9155 1.24416
1e-05 46.4159 2.06338
1e-05 166.81 3.01225
1e-05 599.484 4.06557
1e-05 2154.43 5.20255
1e-05 7742.64 6.4064
1e-05 27825.6 7.66356
1e-05 100000 8.96313
3.54813e-05 1 0.122961
3.54813e-05 3.59381 0.500243
3.54813e-05 12.9155 0.988617
3.54813e-05 46.4159 1.56254
3.54813e-05 166.81 2.19906
3.54813e-05 599.484 2.88054
3.54813e-05 2154.43 3.59399
3.54813e-05 7742.64 4.32976
3.54813e-05 27825.6 5.08049
3.54813e-05 100000 5.84073
0.000125893 1 0.140933
0.000125893 3.59381 0.434959
0.000125893 12.9155 0.789056
0.000125893 46.4159 1.18017
0.000125893 166.81 1.59294
0.000125893 599.484 2.01722
0.000125893 2154.43 2.44645
0.000125893 7742.64 2.87625
0.000125893 27825.6 3.30364
0.000125893 100000 3.72661
0.000446684 1 0.15602
0.000446684 3.59381 0.386062
0.000446684 12.9155 0.636643
0.000446684 46.4159 0.893408
0.000446684 166.81 1.1491
0.000446684 599.484 1.39987
0.000446684 2154.43 1.64381
0.000446684 7742.64 1.87998
0.000446684 27825.6 2.108
0.000446684 100000 2.32785
0.00158489 1 0.175726
0.00158489 3.59381 0.355203
0.00158489 12.9155 0.525827
0.00158489 46.4159 0.685243
0.00158489 166.81 0.833317
0.00158489 599.484 0.970666
0.00158489 2154.43 1.0982
0.00158489 7742.64 1.21684
0.00158489 27825.6 1.32745
0.00158489 100000 1.43082
0.00562341 1 0.212667
0.00562341 3.59381 0.347172
0.00562341 12.9155 0.454681
0.00562341 46.4159 0.544269
0.00562341 166.81 0.620612
0.00562341 599.484 0.686687
0.00562341 2154.43 0.744561
0.00562341 7742.64 0.79574
0.00562341 27825.6 0.841364
0.00562341 100000 0.88231
0.0199526 1 0.284548
0.0199526 3.59381 0.369495
0.0199526 12.9155 0.424267
0.0199526 46.4159 0.463522
0.0199526 166.81 0.493186
0.0199526 599.484 0.516371
0.0199526 2154.43 0.534909
0.0199526 7742.64 0.549981
0.0199526 27825.6 0.562398
0.0199526 100000 0.572728
0.0707946 1 0.398347
0.0707946 3.59381 0.41632
0.0707946 12.9155 0.421021
0.0707946 46.4159 0.420809
0.0707946 166.81 0.41835
0.0707946 599.484 0.41478
0.0707946 2154.43 0.410648
0.0707946 7742.64 0.406246
0.0707946 27825.6 0.401742
0.0707946 100000 0.397233
0.251189 1 0.38354
0.251189 3.59381 0.316394
0.251189 12.9155 0.27541
0.251189 46.4159 0.246515
0.251189 166.81 0.224573
0.251189 599.484 0.207112
0.251189 2154.43 0.192769
0.251189 7742.64 0.180709
0.251189 27825.6 0.170379
0.251189 100000 0.161402
0.891251 1 0.00011932
0.891251 3.59381 5.09061e-05
0.891251 12.9155 2.85754e-05
0.891251 46.4159 1.83461e-05
0.891251 166.81 1.27731e-05
0.891251 599.484 9.38843e-06
0.891251 2154.43 7.18011e-06
0.891251 7742.64 5.66242e-06
0.891251 27825.6 4.57403e-06
0.891251 100000 3.76809e-06
