1e-05 1 0.102716
1e-05 3.59381 0.611383
1e-05 12.9155 1.28723
1e-05 46.4159 2.11645
1e-05 166.81 3.07288
1e-05 599.484 4.13223
1e-05 2154.43 5.27417
1e-05 7742.64 6.48222
1e-05 27825.6 7.743
1e-05 100000 9.04572
3.54813e-05 1 0.252003
3.54813e-05 3.59381 0.637232
3.54813e-05 12.9155 1.12992
3.54813e-05 46.4159 1.70664
3.54813e-05 166.81 2.34514
3.54813e-05 599.484 3.02809
3.54813e-05 2154.43 3.74269
3.54813e-05 7742.64 4.47936
3.54813e-05 27825.6 5.23083
3.54813e-05 100000 5.99167
0.000125893 1 0.313242
0.000125893 3.59381 0.604841
0.000125893 12.9155 0.957053
0.000125893 46.4159 1.34661
0.000125893 166.81 1.75805
0.000125893 599.484 2.18115
0.000125893 2154.43 2.60935
0.000125893 7742.64 3.03821
0.000125893 27825.6 3.46474
0.000125893 100000 3.88694
0.000446684 1 0.317123
0.000446684 3.59381 0.540387
0.000446684 12.9155 0.786775
0.000446684 46.4159 1.04053
0.000446684 166.81 1.29391
0.000446684 599.484 1.5428
0.000446684 2154.43 1.78518
0.000446684 7742.64 2.02002
0.000446684 27825.6 2.2469
0.000446684 100000 2.46573
0.00158489 1 0.299169
0.00158489 3.59381 0.473603
0.00158489 12.9155 0.641629
0.00158489 46.4159 0.799466
0.00158489 166.81 0.946504
0.00158489 599.484 1.08315
0.00158489 2154.43 1.21019
0.00158489 7742.64 1.32849
0.00158489 27825.6 1.43886
0.00158489 100000 1.54208
0.00562341 1 0.301943
0.00562341 3.59381 0.439182
0.00562341 12.9155 0.549355
0.00562341 46.4159 0.641366
0.00562341 166.81 0.719902
0.00562341 599.484 0.78797
0.00562341 2154.43 0.847669
0.00562341 7742.64 0.900528
0.00562341 27825.6 0.947708
0.00562341 100000 0.990102
0.0199526 1 0.379007
0.0199526 3.59381 0.47865
0.0199526 12.9155 0.543201
0.0199526 46.4159 0.589767
0.0199526 166.81 0.625236
0.0199526 599.484 0.653204
0.0199526 2154.43 0.675787
0.0199526 7742.64 0.694343
0.0199526 27825.6 0.709804
0.0199526 100000 0.722824
0.0707946 1 0.581362
0.0707946 3.59381 0.620305
0.0707946 12.9155 0.636154
0.0707946 46.4159 0.642826
0.0707946 166.81 0.644926
0.0707946 599.484 0.644488
0.0707946 2154.43 0.642538
0.0707946 7742.64 0.639657
0.0707946 27825.6 0.636194
0.0707946 100000 0.632369
0.251189 1 0.780341
0.251189 3.59381 0.681943
0.251189 12.9155 0.615795
0.251189 46.4159 0.566311
0.251189 166.81 0.527101
0.251189 599.484 0.494855
0.251189 2154.43 0.467646
0.251189 7742.64 0.444239
0.251189 27825.6 0.423795
0.251189 100000 0.405721
0.891251 1 0.00459226
0.891251 3.59381 0.00209982
0.891251 12.9155 0.00123193
0.891251 46.4159 0.000817018
0.891251 166.81 0.000583641
0.891251 599.484 0.000438243
0.891251 2154.43 0.000341329
0.891251 7742.64 0.000273473
0.891251 27825.6 0.000224019
0.891251 100000 0.000186865
