1e-05 1 2.5098
1e-05 3.59381 2.77944
1e-05 12.9155 3.30954
1e-05 46.4159 4.03451
1e-05 166.81 4.91023
1e-05 599.484 5.90396
1e-05 2154.43 6.99083
1e-05 7742.64 8.15155
1e-05 27825.6 9.37092
1e-05 100000 10.6369
3.54813e-05 1 1.50346
3.54813e-05 3.59381 1.74819
3.54813e-05 12.9155 2.15548
3.54813e-05 46.4159 2.67125
3.54813e-05 166.81 3.26263
3.54813e-05 599.484 3.90734
3.54813e-05 2154.43 4.58987
3.54813e-05 7742.64 5.29901
3.54813e-05 27825.6 6.02642
3.54813e-05 100000 6.76592
0.000125893 1 0.885659
0.000125893 3.59381 1.09816
0.000125893 12.9155 1.4023
0.000125893 46.4159 1.75753
0.000125893 166.81 2.14242
0.000125893 599.484 2.54396
0.000125893 2154.43 2.95405
0.000125893 7742.64 3.36737
0.000125893 27825.6 3.78029
0.000125893 100000 4.19041
0.000446684 1 0.51083
0.000446684 3.59381 0.690004
0.000446684 12.9155 0.909234
0.000446684 46.4159 1.14339
0.000446684 166.81 1.38145
0.000446684 599.484 1.61779
0.000446684 2154.43 1.84955
0.000446684 7742.64 2.07522
0.000446684 27825.6 2.294
0.000446684 100000 2.50562
0.00158489 1 0.288855
0.00158489 3.59381 0.434605
0.00158489 12.9155 0.584187
0.00158489 46.4159 0.728308
0.00158489 166.81 0.864389
0.00158489 599.484 0.99189
0.00158489 2154.43 1.11109
0.00158489 7742.64 1.22252
0.00158489 27825.6 1.32678
0.00158489 100000 1.42449
0.00562341 1 0.165243
0.00562341 3.59381 0.274189
0.00562341 12.9155 0.365679
0.00562341 46.4159 0.443649
0.00562341 166.81 0.510929
0.00562341 599.484 0.569612
0.00562341 2154.43 0.621275
0.00562341 7742.64 0.667123
0.00562341 27825.6 0.708092
0.00562341 100000 0.744922
0.0199526 1 0.104445
0.0199526 3.59381 0.16861
0.0199526 12.9155 0.211297
0.0199526 46.4159 0.242388
0.0199526 166.81 0.266108
0.0199526 599.484 0.284757
0.0199526 2154.43 0.29973
0.0199526 7742.64 0.311939
0.0199526 27825.6 0.322018
0.0199526 100000 0.330415
0.0707946 1 0.0682787
0.0707946 3.59381 0.0855096
0.0707946 12.9155 0.0933693
0.0707946 46.4159 0.0973735
0.0707946 166.81 0.0994052
0.0707946 599.484 0.100317
0.0707946 2154.43 0.100546
0.0707946 7742.64 0.100343
0.0707946 27825.6 0.0998602
0.0707946 100000 0.0991936
0.251189 1 0.0185468
0.251189 3.59381 0.0158434
0.251189 12.9155 0.0140413
0.251189 46.4159 0.0126942
0.251189 166.81 0.0116306
0.251189 599.484 0.0107613
0.251189 2154.43 0.0100332
0.251189 7742.64 0.00941234
0.251189 27825.6 0.00887486
0.251189 100000 0.00840405
0.891251 1 9.57917e-08
0.891251 3.59381 4.88421e-08
0.891251 12.9155 2.75832e-08
0.891251 46.4159 1.76555e-08
0.891251 166.81 1.22831e-08
0.891251 599.484 9.04226e-09
0.891251 2154.43 6.93661e-09
0.891251 7742.64 5.49226e-09
0.891251 27825.6 4.45686e-09
0.891251 100000 3.68983e-09
